lat,0.0,2.8125,5.625,8.4375,11.25,14.0625,16.875,19.6875,22.5,25.3125,28.125,30.9375,33.75,36.5625,39.375,42.1875,45.0,47.8125,50.625,53.4375,56.25,59.0625,61.875,64.6875,67.5,70.3125,73.125,75.9375,78.75,81.5625,84.375,87.1875,90.0,92.8125,95.625,98.4375,101.25,104.0625,106.875,109.6875,112.5,115.3125,118.125,120.9375,123.75,126.5625,129.375,132.1875,135.0,137.8125,140.625,143.4375,146.25,149.0625,151.875,154.6875,157.5,160.3125,163.125,165.9375,168.75,171.5625,174.375,177.1875,180.0,182.8125,185.625,188.4375,191.25,194.0625,196.875,199.6875,202.5,205.3125,208.125,210.9375,213.75,216.5625,219.375,222.1875,225.0,227.8125,230.625,233.4375,236.25,239.0625,241.875,244.6875,247.5,250.3125,253.125,255.9375,258.75,261.5625,264.375,267.1875,270.0,272.8125,275.625,278.4375,281.25,284.0625,286.875,289.6875,292.5,295.3125,298.125,300.9375,303.75,306.5625,309.375,312.1875,315.0,317.8125,320.625,323.4375,326.25,329.0625,331.875,334.6875,337.5,340.3125,343.125,345.9375,348.75,351.5625,354.375,357.1875
-87.86379883923273,2.1182272,2.1174507,2.1157649,2.1135356,2.1106162,2.10759,2.1044583,2.1014988,2.0988088,2.0963821,2.0947454,2.0935235,2.0934155,2.0940442,2.0956323,2.0978925,2.1011627,2.1052766,2.1103914,2.1162064,2.1229353,2.130451,2.1382854,2.1465025,2.1547718,2.1629965,2.1709576,2.178595,2.1858208,2.1924205,2.1977248,2.2022133,2.2053316,2.207025,2.2075448,2.206602,2.204228,2.2006383,2.1956918,2.1892638,2.181529,2.1726463,2.1625717,2.1518035,2.1402168,2.1273475,2.1137521,2.0997338,2.0851629,2.0700202,2.0545983,2.039026,2.0234244,2.0077865,1.9922866,1.9771191,1.962392,1.9482987,1.934595,1.9208014,1.9066685,1.892655,1.8790454,1.8660865,1.8265369,1.8355143,1.8122656,1.7945013,1.7811674,1.7702461,1.7618917,1.755059,1.7477696,1.7420121,1.737605,1.7352002,1.7344253,1.7369354,1.7413503,1.7438395,1.7454975,1.7502018,1.7565167,1.7643478,1.7729794,1.7829618,1.794174,1.8061072,1.8179529,1.8291335,1.8388926,1.8487465,1.8584538,1.8672872,1.8758545,1.8841282,1.8918225,1.8991717,1.9060229,1.9124658,1.9183915,1.9243237,1.9303552,1.9364356,1.9427525,1.949462,1.9567167,1.9642621,1.9724959,1.9813627,1.9906008,2.0003562,2.0105317,2.0209649,2.0313566,2.041864,2.052071,2.062248,2.0718534,2.0808914,2.0890372,2.096371,2.1028285,2.1081226,2.1124175,2.1155906,2.1173613,2.1182578
-85.09652698831745,2.0470026,2.054139,2.0589378,2.061987,2.0645072,2.0678422,2.0726442,2.0796363,2.089336,2.101509,2.1155875,2.1310177,2.1468117,2.1624105,2.1770651,2.1906126,2.202457,2.2128286,2.221408,2.228539,2.234095,2.2384942,2.241547,2.243123,2.2437391,2.2437935,2.2431836,2.2426014,2.2421262,2.2420452,2.2428815,2.2447305,2.2473247,2.250191,2.2528415,2.2542672,2.2539058,2.250726,2.2440352,2.2327812,2.2172248,2.1978748,2.1749873,2.149684,2.1219623,2.0935705,2.0653727,2.0372992,2.0091352,1.980744,1.951932,1.9215008,1.8888352,1.8529997,1.8136836,1.7719649,1.7295754,1.684851,1.6420443,1.6027244,1.5644928,1.5297396,1.4956584,1.473258,1.4596134,1.452696,1.445564,1.4388824,1.4317346,1.4284711,1.4221379,1.4425323,1.4444627,1.4275273,1.3950393,1.3746914,1.3701786,1.3595504,1.355819,1.341877,1.336506,1.3360478,1.3397062,1.3438014,1.3597598,1.3827779,1.4086293,1.4349675,1.4592193,1.4859096,1.5160313,1.5439469,1.5634862,1.5872172,1.6126567,1.6321808,1.65506,1.6757225,1.6945443,1.7052612,1.7153475,1.7357984,1.7588772,1.7722636,1.7829891,1.7917408,1.7996768,1.8069574,1.8163196,1.824826,1.8318139,1.8393253,1.8455994,1.8498515,1.853819,1.8627452,1.8702232,1.8773749,1.8862869,1.8977321,1.9121298,1.9292372,1.948022,1.9679888,1.9879376,2.0068262,2.0231597,2.0367343
-82.31291294788636,1.8963904,1.896736,1.8893269,1.8788769,1.8698019,1.8677657,1.8763111,1.8975341,1.9312053,1.973477,2.0194526,2.0642388,2.1050436,2.141587,2.1747003,2.2068183,2.237961,2.2705407,2.3049266,2.3380878,2.3670316,2.3908644,2.4079843,2.4197671,2.4249544,2.424166,2.4171343,2.401934,2.3784134,2.3466368,2.3067842,2.2625804,2.219224,2.1815145,2.1553693,2.1452885,2.1506999,2.1669466,2.188591,2.2082593,2.2191563,2.218929,2.2093513,2.1916878,2.170474,2.1480932,2.1262488,2.104178,2.0788195,2.0465646,2.0050154,1.953115,1.8926582,1.8264797,1.7572793,1.6896598,1.6316648,1.5728701,1.5179257,1.4856286,1.4355224,1.4105679,1.401532,1.4272538,1.4231002,1.4206612,1.417356,1.4061518,1.3862635,1.3562535,1.3165443,1.2695687,1.218987,1.164497,1.1135665,1.0698898,1.0340495,1.0125518,1.0008314,1.006491,1.0255212,1.0551997,1.0974352,1.1272736,1.1411488,1.1386888,1.127772,1.1267799,1.1133746,1.0953938,1.0775012,1.0627549,1.0715863,1.0418934,1.0469986,1.0790175,1.1415833,1.2282629,1.3195308,1.4300495,1.5327548,1.5956496,1.6543905,1.7029374,1.7186861,1.7459866,1.7716856,1.7987446,1.8079338,1.7933344,1.8058126,1.8163769,1.86752,1.8178875,1.8127854,1.8084172,1.809496,1.8138465,1.8187412,1.8130229,1.8126776,1.8109481,1.8124675,1.8232987,1.840571,1.8587624,1.8753967,1.888797
-79.52560657265951,1.6660222,1.7113705,1.74078,1.7535775,1.7570032,1.7678648,1.7947465,1.8406743,1.8995166,1.9605353,2.016589,2.0626376,2.10557,2.1512337,2.2073755,2.2732296,2.3277705,2.376605,2.4084587,2.4131036,2.3882039,2.3362024,2.2663558,2.194364,2.1355832,2.1030345,2.1044369,2.1375635,2.1904128,2.244488,2.2799287,2.2826197,2.2527528,2.1980147,2.1351213,2.0877624,2.0731924,2.0922499,2.1301122,2.1622696,2.169184,2.142924,2.0927713,2.0402014,2.0091467,2.0120146,2.0448797,2.0874848,2.113381,2.1066842,2.0639725,1.9967242,1.9243418,1.861409,1.8094597,1.7591075,1.711086,1.6414188,1.5420785,1.4557949,1.413016,1.3749821,1.3530803,1.3380476,1.325116,1.2984025,1.254982,1.1892953,1.1021627,0.9986404,0.8811342,0.7727711,0.6940746,0.6038883,0.53834647,0.50190634,0.4924073,0.5094498,0.53357303,0.55858624,0.5955638,0.6271303,0.6817305,0.74554914,0.81699353,0.8956401,0.98540163,1.0797086,1.1450402,1.1884248,1.2067647,1.1953909,1.1541178,1.0912626,1.037408,0.9915142,0.9928357,1.0226324,1.0962902,1.2329592,1.3203585,1.4958485,1.6263871,1.6706135,1.7953793,1.9029342,1.994696,2.068093,2.112345,2.1006703,2.0347009,1.9626902,1.8734672,1.8492643,1.7837899,1.7321517,1.7311198,1.7766583,1.8430271,1.892581,1.9072444,1.8622667,1.7793714,1.6876777,1.6251491,1.5889479,1.5884293,1.6195658
-76.7368996803684,1.6546148,1.6859972,1.69383,1.6847113,1.6823509,1.7047542,1.7574695,1.833182,1.90167,1.9686438,2.0154014,2.0365057,2.070314,2.0974793,2.115334,2.1204646,2.0960515,2.0596864,2.0279992,2.0125098,2.0223217,2.057016,2.1045296,2.1423805,2.1468775,2.1034646,2.016261,1.9100552,1.8152388,1.7580717,1.736071,1.7338856,1.7264185,1.7046735,1.6785614,1.6561656,1.6655122,1.7183737,1.8073963,1.905477,1.9744654,1.9836875,1.927863,1.8318381,1.7370894,1.6820945,1.680047,1.7155957,1.7532325,1.7652951,1.7466362,1.7181638,1.7024958,1.6984298,1.6788913,1.6140667,1.4904388,1.3765815,1.2110556,1.1296707,1.1208082,1.0855234,0.98885363,0.87140363,0.7267742,0.604593,0.49712,0.4270903,0.3699428,0.30060777,0.21263745,0.14091218,0.11311663,0.10914194,0.14284736,0.19061384,0.28449148,0.36296204,0.43488958,0.5103538,0.5617483,0.58561355,0.5909575,0.5920825,0.61124235,0.6624384,0.7422647,0.8263086,0.91614133,1.0022615,1.0701635,1.1236892,1.156999,1.174856,1.1812385,1.1833615,1.1937741,1.2252084,1.2797879,1.3773606,1.4374365,1.5302657,1.5815638,1.6295675,1.6604345,1.7237095,1.7164629,1.6677396,1.4763805,1.3147858,1.279446,1.2337664,1.191521,1.1712629,1.1691822,1.1592492,1.12884,1.1794028,1.2723031,1.3922038,1.4696689,1.5062239,1.520484,1.5368186,1.5552579,1.5585791,1.5781393,1.6145124
-73.94751515398974,1.5567323,1.6072828,1.6413122,1.6559522,1.6597973,1.6786569,1.6973454,1.7145052,1.7192895,1.726143,1.7425194,1.7906765,1.8587992,1.926661,1.976399,2.0034485,2.007744,1.9925525,1.94912,1.8920866,1.8561586,1.8778471,1.9788274,2.0953228,2.1966143,2.2406914,2.1463149,1.8963741,1.6501776,1.4736754,1.413932,1.4362978,1.4892483,1.5249758,1.5424305,1.57472,1.6273856,1.6930065,1.7427498,1.7539711,1.7414427,1.7252474,1.714788,1.6901561,1.6236078,1.5232673,1.4325205,1.4057033,1.4413611,1.5041019,1.5560251,1.5812869,1.5900699,1.5748389,1.4996464,1.3667817,1.2339715,1.1714278,1.1769783,1.201924,1.0950028,0.68718004,-0.13509019,-0.8757596,-1.204287,-1.3063446,-1.2161458,-0.9571985,-0.6822569,-0.49890986,-0.40095475,-0.343637,-0.2953616,-0.2455237,-0.19538718,-0.14451422,-0.08822832,-0.01116942,0.09227952,0.2073949,0.32961413,0.4268576,0.4935375,0.5412317,0.6325443,0.7377756,0.8779386,0.9489213,0.98672366,1.0267448,1.0503191,0.96870595,1.0254369,1.0658567,1.0879498,1.115426,1.1388745,1.2129189,1.3051965,1.3384981,1.394512,1.4133865,1.4082325,1.3920944,1.3967781,1.3858035,1.3115921,1.1284618,0.87823987,0.7255964,0.67047566,0.6942244,0.7596531,0.8156685,0.8349028,0.8637138,0.9318603,1.0190921,1.0663879,1.0530246,1.0564407,1.0496359,1.1305741,1.2157305,1.3314855,1.3937597,1.4620123,1.5101166
-71.15775201158739,0.8187484,0.88286835,0.94180715,0.98590344,1.0198771,1.089887,1.095204,1.0827862,1.0175472,1.0188824,1.060043,1.2337968,1.3636798,1.4605167,1.533007,1.6335355,1.7212139,1.7721751,1.7629325,1.6899868,1.5866241,1.562913,1.6518532,1.840838,1.9245416,1.9215604,1.8503567,1.6988902,1.4992204,1.3953397,1.3819405,1.4247632,1.454527,1.4396449,1.3905064,1.355128,1.3857749,1.4820297,1.5834312,1.6252393,1.5888855,1.5170599,1.4705465,1.4677199,1.4725995,1.4423263,1.3814684,1.3379653,1.3341105,1.3533924,1.3516343,1.3395247,1.3386497,1.3445821,1.3036411,1.1686102,0.9663452,0.77506006,0.47893465,0.36867827,0.06871854,-0.38363215,-0.84865314,-0.95337903,-1.0036354,-0.9550492,-0.7863274,-0.5667078,-0.4162092,-0.35903686,-0.3573406,-0.36880976,-0.37331766,-0.36951032,-0.36015978,-0.3452075,-0.3220725,-0.29381415,-0.2646865,-0.23827262,-0.20883745,-0.16135338,-0.07905472,0.043571744,0.18627566,0.3229476,0.41563287,0.45234945,0.4722522,0.4954903,0.5343707,0.5874914,0.69704545,0.8482823,1.0050486,1.1191226,1.2780113,1.4576433,1.5675184,1.5659426,1.4664629,1.2973567,1.216438,1.2190746,1.2706416,1.2933213,1.1818026,0.864823,0.41853023,-0.066428505,-0.2828247,-0.29697502,-0.24149223,-0.17975932,-0.11816563,-0.03806943,0.07755668,0.22544466,0.36415452,0.4551868,0.49555185,0.5089285,0.53546506,0.5772114,0.64948064,0.7523564,0.772702,0.787852
-68.36775610831324,0.2848148,0.2879487,0.30408084,0.33092248,0.36490497,0.3901463,0.39878246,0.39732316,0.3925033,0.38863832,0.39361998,0.41056556,0.48421255,0.49675623,0.5177281,0.65385205,0.84364384,1.0862406,1.3107309,1.4227623,1.4083016,1.3142859,1.3363689,1.4405998,1.5218005,1.5762374,1.5264848,1.4328475,1.3301302,1.2688329,1.2621943,1.233215,1.1881685,1.1493086,1.1426665,1.1790156,1.213664,1.2075901,1.1736869,1.1581355,1.1774,1.1881659,1.1596293,1.1188791,1.1016126,1.1050502,1.1094021,1.1125422,1.1205004,1.1216501,1.0793141,0.994309,0.8253216,0.69117606,0.5628681,0.36365864,0.080618925,-0.15668353,-0.20616102,-0.15826806,-0.12271991,-0.07562398,-0.033719473,-0.055689737,-0.121777736,-0.20206797,-0.2357277,-0.211891,-0.17981182,-0.1929118,-0.2586996,-0.3263881,-0.35999438,-0.36632857,-0.3645059,-0.36062184,-0.34787592,-0.32450822,-0.3015665,-0.28674352,-0.28091255,-0.2833776,-0.2897745,-0.28609276,-0.2593532,-0.21677795,-0.17720123,-0.14152953,-0.09493931,-0.039328683,0.018612921,0.082964055,0.1627967,0.25395402,0.33684158,0.40159363,0.47477296,0.5678769,0.6657156,0.7598414,0.84230417,0.91059154,0.98773986,1.0472965,1.0826058,1.0784705,0.9551838,0.6042001,0.09629345,-0.33552378,-0.46339655,-0.3700018,-0.22698621,-0.1294741,-0.06031174,0.017549489,0.087000646,0.13803253,0.18514524,0.23390666,0.27217138,0.29596198,0.30981576,0.31654125,0.31631464,0.31146467,0.30314004,0.2916765
-65.57760701082788,0.28941688,0.27775973,0.267824,0.25205186,0.23539622,0.22627635,0.23516512,0.26841453,0.31141993,0.3442077,0.3601416,0.35590366,0.33292207,0.32081679,0.31838962,0.28332236,0.20811626,0.13365363,0.13071474,0.25078234,0.25348094,0.22362018,0.27588022,0.48380792,0.7668528,0.9084326,0.90083647,0.81348073,0.70865095,0.63251734,0.6850154,1.0787109,1.4866908,1.567567,1.4263211,1.2767192,1.2104179,1.206386,1.2249755,1.1982689,1.1784964,1.21494,1.1606727,1.0730314,0.96642923,0.8853662,0.82722247,0.7648379,0.7318186,0.6882042,0.6675484,0.6340178,0.6070833,0.54782784,0.4457494,0.3075318,0.1979385,0.18306836,0.22745104,0.26247635,0.26046154,0.23222132,0.18192871,0.10885053,0.03959888,-0.010632915,-0.0454532,-0.0829229,-0.12975012,-0.17121029,-0.20653628,-0.24131131,-0.2773258,-0.31096128,-0.3459897,-0.37819263,-0.37848374,-0.3417228,-0.30583,-0.29804543,-0.30301005,-0.2978866,-0.28913578,-0.28299564,-0.2667348,-0.23857117,-0.2099369,-0.17843813,-0.13746853,-0.095161654,-0.056679852,-0.010790378,0.046674,0.10632458,0.1601293,0.20748329,0.2443865,0.2692066,0.29107305,0.32645366,0.39075628,0.4924585,0.61426777,0.71539724,0.7559531,0.81563896,0.8995186,0.8372583,0.48108357,0.042137798,-0.15795808,-0.11790432,-0.017947817,0.04023746,0.08013277,0.13002183,0.17260113,0.20064767,0.23450506,0.27126914,0.29203615,0.30386052,0.3229274,0.33851457,0.33488834,0.3213396,0.31109446,0.30153766
-62.78735179896313,0.29375994,0.28240478,0.27336898,0.26010072,0.25235254,0.25359592,0.25563696,0.26474887,0.28226408,0.2984089,0.31705996,0.34315512,0.36110574,0.36909494,0.39312336,0.42700627,0.43255988,0.3986684,0.3683938,0.36370066,0.38133818,0.4208283,0.45976457,0.47956666,0.48818997,0.48432267,0.4501794,0.38623178,0.29968062,0.19803573,0.15404177,0.5080688,1.1051692,1.4467728,1.4785243,1.3783647,1.2769376,1.1998348,1.1654667,1.1547283,1.1198584,1.0492775,0.9790219,0.9323801,0.8891374,0.8431147,0.7960437,0.7243668,0.6350294,0.5708586,0.5392538,0.5257783,0.5099884,0.47957516,0.4266223,0.35479003,0.29751977,0.27699623,0.28292462,0.28736505,0.29232743,0.3019812,0.29218015,0.24632148,0.19261837,0.15314743,0.11763211,0.07802441,0.037798677,0.004006469,-0.043195993,-0.10804741,-0.17483044,-0.2225635,-0.2538658,-0.29580072,-0.33612907,-0.3507594,-0.33748904,-0.31327972,-0.28389227,-0.25343996,-0.23608892,-0.2232724,-0.19450244,-0.15931319,-0.13217513,-0.09968458,-0.061993696,-0.03408941,-0.004449137,0.038411103,0.07999496,0.11445335,0.15371028,0.19439669,0.22372457,0.24502273,0.27074736,0.2979087,0.3145681,0.3275046,0.3646986,0.41875905,0.42712188,0.3805633,0.3659809,0.42525274,0.41329074,0.21487762,0.04635335,-0.014213077,-0.015138027,-0.021258079,-0.0079237465,0.030090984,0.074589126,0.11310898,0.15491101,0.19029754,0.21388623,0.2401928,0.27128643,0.29466552,0.30300897,0.30936822,0.31584126,0.3098023
-59.997020108491355,0.27233097,0.27041695,0.26813507,0.26827568,0.26946867,0.26903334,0.26843682,0.27400643,0.28183582,0.2850576,0.2921299,0.31350908,0.34537292,0.3759196,0.39567965,0.40944666,0.4248553,0.44514048,0.4705716,0.4900188,0.5056338,0.5350101,0.56336576,0.5798601,0.6243957,0.6641978,0.5868476,0.43791834,0.3846925,0.32349008,0.23900302,0.3418241,0.55166334,0.7136828,0.8120044,0.87731546,0.8951498,0.8672392,0.8422716,0.8409016,0.8538633,0.85656965,0.8346549,0.813343,0.8081202,0.80711436,0.79702306,0.77080303,0.7409161,0.72428143,0.71900856,0.7226731,0.7068856,0.6316621,0.55437726,0.527686,0.5370308,0.5624053,0.573783,0.52375543,0.458304,0.4450549,0.45667326,0.43358633,0.38228205,0.34043625,0.30620876,0.2622113,0.2086945,0.1398219,0.040331006,-0.040800404,-0.06391428,-0.0828525,-0.13049297,-0.16519143,-0.17864157,-0.20947738,-0.25343078,-0.26528844,-0.24941996,-0.2068149,-0.15432775,-0.116982006,-0.08281734,-0.04906165,-0.025458526,0.0022620428,0.034899697,0.06419318,0.099359676,0.13258962,0.15343331,0.1812391,0.21838245,0.24457543,0.2665335,0.29615003,0.3171546,0.32790554,0.3472197,0.36977792,0.37893626,0.37896183,0.3683995,0.3522003,0.36203304,0.36519596,0.37483346,0.3919071,0.4271156,0.3793627,0.29327387,0.1988061,0.112790756,0.065711476,0.069268405,0.093976595,0.11092112,0.12870264,0.15406753,0.17849623,0.20219202,0.2348629,0.2615333,0.269671,0.2696757,0.27195403
-57.2066315276433,0.27503234,0.2780164,0.2772131,0.27920663,0.2888339,0.30022272,0.31619564,0.33763114,0.3536543,0.36478138,0.37736967,0.3851249,0.39298996,0.41282117,0.43272033,0.45210657,0.48277578,0.50722903,0.5207392,0.5422233,0.5622009,0.581345,0.6179208,0.66913766,0.7247092,0.76027584,0.7228945,0.61719364,0.54944324,0.48374116,0.42539188,0.43036976,0.48812398,0.5388331,0.5760163,0.61126864,0.6268253,0.6358634,0.64534926,0.6458617,0.6570479,0.6746169,0.6754607,0.6800464,0.69480777,0.6974282,0.69090563,0.6852005,0.6831777,0.68227595,0.68883514,0.73552084,0.7936787,0.7931996,0.77974546,0.79381543,0.8000694,0.8052578,0.7813268,0.6617674,0.5489587,0.5076552,0.5213981,0.54894274,0.5377528,0.50457835,0.4992508,0.49447027,0.45494628,0.37615004,0.22054745,0.015114298,-0.086918324,-0.073605,-0.050661676,-0.06775107,-0.088742845,-0.121820144,-0.15859045,-0.17905356,-0.19060135,-0.13130365,-0.014644799,0.056623388,0.08402497,0.09903923,0.098671414,0.1089005,0.14077036,0.17921567,0.2198099,0.254338,0.2823586,0.31099656,0.32913205,0.34353942,0.36696133,0.38634455,0.4038648,0.42712927,0.44246882,0.4427748,0.46513844,0.5394584,0.5653348,0.49538788,0.43216628,0.43028203,0.44050726,0.46368495,0.49056482,0.4650323,0.42304102,0.41479886,0.3819573,0.3292844,0.27652556,0.2212843,0.16914271,0.16086635,0.19228688,0.21687149,0.23626867,0.2728135,0.30292842,0.30927712,0.29979217,0.28206626
-54.41619952608627,0.362259,0.36115438,0.35801977,0.3584328,0.36023065,0.37194085,0.3973619,0.43631154,0.47866,0.5091033,0.5189628,0.51509595,0.5215174,0.5397787,0.54889417,0.54916644,0.5607222,0.5894857,0.6067326,0.61807805,0.63364464,0.65824765,0.70451844,0.7805968,0.8582859,0.9217637,0.9833619,0.93231565,0.6752699,0.56265867,0.6647991,0.70318484,0.683042,0.70879304,0.7506082,0.7840241,0.8062442,0.8175852,0.832037,0.84794176,0.8410292,0.81542176,0.794614,0.78339887,0.772652,0.7550047,0.7347148,0.7075662,0.6858605,0.699953,0.7516795,0.81615263,0.8156698,0.7569788,0.75655,0.7753273,0.7209057,0.66814196,0.66580844,0.6660907,0.6561864,0.627389,0.5809009,0.6012984,0.647766,0.6357902,0.62426,0.6288541,0.6138873,0.54131335,0.35277227,0.15516554,0.06849105,0.05366418,0.05762029,0.041455347,0.03374679,0.032672994,0.019101977,0.0047879885,0.028888976,0.1302958,0.23171087,0.25868753,0.24960734,0.22633736,0.2057016,0.23191075,0.2895379,0.33903962,0.3747531,0.40035975,0.420994,0.44089285,0.45136514,0.4612008,0.4797582,0.49908096,0.5166739,0.5185809,0.51416475,0.57423455,0.74095225,0.9423363,0.96338785,0.74762964,0.65834147,0.65149075,0.58509564,0.5158736,0.5069913,0.495928,0.48536223,0.5003892,0.5426287,0.6082687,0.5383306,0.46643513,0.40905008,0.3774483,0.398641,0.41017872,0.41392952,0.44223168,0.44001907,0.40759662,0.38645718,0.3695846
-51.625733674938296,0.57756907,0.5800263,0.61325794,0.64196104,0.61298406,0.5736929,0.5691328,0.6007532,0.6280352,0.6552195,0.6836916,0.68252444,0.68348944,0.6830514,0.68344426,0.6862381,0.6766918,0.6944127,0.7114968,0.718532,0.7296397,0.75692314,0.8438806,0.9739527,1.048377,1.0477304,1.0366527,1.0111272,0.8421459,0.78738177,0.89845145,0.94840944,0.9296639,0.95112324,1.0045799,1.0504231,1.0672233,1.077047,1.0883765,1.0920933,1.0568668,0.97644734,0.8843405,0.81979424,0.79399014,0.7347192,0.6344782,0.58986336,0.60538214,0.64159065,0.6608777,0.69960654,0.716624,0.677731,0.6796119,0.70004964,0.69663227,0.7027451,0.7223371,0.75302553,0.75405204,0.73610115,0.7012482,0.66988415,0.73227304,0.7873293,0.79006433,0.7730267,0.75159264,0.72817403,0.57478553,0.38000154,0.32431173,0.33144665,0.3411119,0.33518544,0.34051073,0.34835944,0.36211282,0.3774976,0.3847329,0.40517342,0.400673,0.38447535,0.37392557,0.35031083,0.33672896,0.35817614,0.4254777,0.4822834,0.4997671,0.5141434,0.52986014,0.54532737,0.56270987,0.5761963,0.5871703,0.5939853,0.59952635,0.6065148,0.62327576,0.77068645,1.0765767,1.2473273,1.074971,0.90108174,0.88816255,0.9038145,0.7352056,0.58164805,0.54871285,0.56266814,0.60689837,0.6807176,0.76261675,0.78652644,0.7489081,0.7222425,0.6975524,0.649898,0.6481079,0.6558714,0.646023,0.6464339,0.6060661,0.53814304,0.53201467,0.5646683
